media_name,title,content
스포츠조선,손흥민 침묵케한 세세뇽의 '원더골'…토트넘 리그 '제대로 버렸다' ," 유럽축구연맹(UEFA) 챔피언스리그 경기를 치른 뒤 이틀만에 일정이었기 때문에 토트넘은 주전조를 선발에서 제외했다. 손흥민과 제임스 매디슨, 윌손 오도베르, 루카스 베리발, 미키 반더벤 등이 벤치에서 시작했다. 토트넘의 선발 라인업은 마티스 텔, 도미닉 솔란케, 브레넌 존슨, 호드리고 벤탄쿠르, 아치...  "
스포츠조선,"터졌다! 진정한 '탈맨유 효과' 주인공...탈출 후 '근육 괴물' 각성→""EPL... "," 승점 54로 2위 아스널(승점 58)과의 격차도 크지 않기에, 차기 시즌 유럽챔피언스리그(UCL) 진출까지도 충분히 노려볼 수 있다. 반면 엘랑가를 내보낸 맨유는 올 시즌 리그 순위가 크게 추락하며, 사실상 유로파리그 우승 외에는 UCL 진출 가능성이 완전히 사라진 상황이다. 영국 언론도 맨유의 엘랑가 판매가...  "
싱글리스트,"뉴캐슬, 리버풀 꺾고 리그컵 제패...70년만 자국 대회 트로피 ", 주중 UEFA 챔피언스리그(UCL) 16강전에서 파리 생제르맹(PSG·프랑스)에 승부차기 끝에 져 탈락한 리버풀은 한 주 사이 2개 대회에서 쓴맛을 봤다. FA컵에서는 32강에서 일찌감치 탈락의 고배를 마신 터다. 리버풀이 우승을 노릴 수 있는 국내·유럽 대회는 압도적인 선두를 달리는 EPL 하나만 남았다....  
MK스포츠,"뉴캐슬, 리버풀 꺾고 리그컵 우승! 70년만에 자국 대회 트로피 들었다 ", 실제 하우 감독은 부임 이후 뉴캐슬을 UEFA 챔피언스리그(UCL) 챔피언스리그로 이끈데 이어 카라바오컵 우승을 선물하며 팬들의 오랜 숙원을 풀어주고 있는 모습이다. 반면 리버풀과 살라는 최악의 한 주를 경험했다. 앞서 지난 주중 UCL 16강전서 PSG에 승부차기 끝에 패하면서 빅이어 도전이 무산된 리버풀은...  
엑스포츠뉴스,살라 형편 없네! 리버풀 4관왕? 우승컵 2개 일주일 사이 '쨍그랑'→뉴캐... ," 리버풀은 지난 주에 있었던 유럽축구연맹(UEFA) 챔피언스리그에서 PSG에 승부차기로 탈락한 충격에서 벗어나지 못한 듯 경기 내내 소극적인 모습을 보였다. 전반전부터 뉴캐슬의 공격이 이어졌다. 전반 4분 뉴캐슬의 측면 윙어들의 합작품이 나올 뻔 했다. 머피가 측면에서 날카로운 크로스를 올렸고, 이를 박스...  "
스포티비뉴스,"'저 조연이에요' 빅매치에도 중용 받지 못하는 이강인, 대리인 맨유-빌... "," 리버풀과의 유럽축구연맹 챔피언스리그(UCL) 16강 1, 2차전 종 출전 시간은 20분에 불과했다. 1차전은 벤치에서 대기하다 뛰지 못했고 2차전에서야 20분을 소화했다. 올 시즌 리그 26경기 6골 5도움, 쿠프 드 프랑스 3경기, UCL 11경기를 누비고 있는 이강인이다. 다만, 출전 시간으로만 보면 리그는 1,406분으로...  "
스포츠경향,"바르셀로나, 0-2→4-2 역전승 ‘26분의 기적’···AT마드리드 꺾고 리... "," 바르셀로나는 26분 만에 4골을 몰아치며 극적인 대역전승으로 아틀레티코 원정에서 신바람을 냈다. 바르셀로나는 올해 열린 18경기에서 15승3무 질주를 이어가며 리그 선두에, 유럽 챔피언스리그 8강, 국왕컵 4강에 올라 승승장구하고 있다.  "
스포츠조선,"'67시간만의 경기? 죽으라는거야? 살인일정에 뿔난 안첼로티 ""72시간 휴... "," 레알 마드리드는 13일 아틀레티코 마드리드와 유럽챔피언스리그 16강 2차전에서 대혈투를 치렀다. 아틀레티코 마드리드의 1대0 승리로 마무리되며, 1, 2차전 합계 2대2 동점이 됐다. 결국 경기는 연장으로 이어졌고, 연장에서도 승부가 나지 않으며 승부차기까지 진행됐다. 결국 레알 마드리드가 웃었다....  "
OSEN,"'대충격 연봉 109억' '맨유 이적 가능성' ""이강인 영입경쟁 뜨거워 질 것... "," 그는 리버풀과 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 1차전에서 아예 결장했고, 2차전에서도 연장전에서 투입됐다. 이강인의 입지가 얼마나 좁아졌는지 보여주는 증거다. 프랑스 현지에서도 PSG가 다가오는 여름 이강인을 판매할 것이란 이야기가 끊임없이 나오고 있다. 프랑스 '풋 01'은 이달 초 ""이강인과...  "
스포츠동아,‘서트넘 모드’ 또 손흥민 교체 투입→유로파리그 올인 , 토트넘의 현재 리그 성적으로는 챔피언스리그는 물론 유로파리그 진출권 획득도 사실상 불가능한 상황. 6위 뉴캐슬 유나이티드와의 격차는 승점 13점에 달한다. 또 리그를 버리더라도 강등권까지 떨어지는 것 역시 매우 어렵다. 18위 입스위치와의 격차는 승점 17점에 달한다. 이에 지금부터 아무리 잘해도...  
스포츠조선,손흥민 침묵케한 세세뇽의 '원더골'…토트넘 리그 '제대로 버렸다' ," 유럽축구연맹(UEFA) 챔피언스리그 경기를 치른 뒤 이틀만에 일정이었기 때문에 토트넘은 주전조를 선발에서 제외했다. 손흥민과 제임스 매디슨, 윌손 오도베르, 루카스 베리발, 미키 반더벤 등이 벤치에서 시작했다. 토트넘의 선발 라인업은 마티스 텔, 도미닉 솔란케, 브레넌 존슨, 호드리고 벤탄쿠르, 아치...  "
스포츠조선,"터졌다! 진정한 '탈맨유 효과' 주인공...탈출 후 '근육 괴물' 각성→""EPL... "," 승점 54로 2위 아스널(승점 58)과의 격차도 크지 않기에, 차기 시즌 유럽챔피언스리그(UCL) 진출까지도 충분히 노려볼 수 있다. 반면 엘랑가를 내보낸 맨유는 올 시즌 리그 순위가 크게 추락하며, 사실상 유로파리그 우승 외에는 UCL 진출 가능성이 완전히 사라진 상황이다. 영국 언론도 맨유의 엘랑가 판매가...  "
싱글리스트,"뉴캐슬, 리버풀 꺾고 리그컵 제패...70년만 자국 대회 트로피 ", 주중 UEFA 챔피언스리그(UCL) 16강전에서 파리 생제르맹(PSG·프랑스)에 승부차기 끝에 져 탈락한 리버풀은 한 주 사이 2개 대회에서 쓴맛을 봤다. FA컵에서는 32강에서 일찌감치 탈락의 고배를 마신 터다. 리버풀이 우승을 노릴 수 있는 국내·유럽 대회는 압도적인 선두를 달리는 EPL 하나만 남았다....  
MK스포츠,"뉴캐슬, 리버풀 꺾고 리그컵 우승! 70년만에 자국 대회 트로피 들었다 ", 실제 하우 감독은 부임 이후 뉴캐슬을 UEFA 챔피언스리그(UCL) 챔피언스리그로 이끈데 이어 카라바오컵 우승을 선물하며 팬들의 오랜 숙원을 풀어주고 있는 모습이다. 반면 리버풀과 살라는 최악의 한 주를 경험했다. 앞서 지난 주중 UCL 16강전서 PSG에 승부차기 끝에 패하면서 빅이어 도전이 무산된 리버풀은...  
엑스포츠뉴스,살라 형편 없네! 리버풀 4관왕? 우승컵 2개 일주일 사이 '쨍그랑'→뉴캐... ," 리버풀은 지난 주에 있었던 유럽축구연맹(UEFA) 챔피언스리그에서 PSG에 승부차기로 탈락한 충격에서 벗어나지 못한 듯 경기 내내 소극적인 모습을 보였다. 전반전부터 뉴캐슬의 공격이 이어졌다. 전반 4분 뉴캐슬의 측면 윙어들의 합작품이 나올 뻔 했다. 머피가 측면에서 날카로운 크로스를 올렸고, 이를 박스...  "
스포티비뉴스,"'저 조연이에요' 빅매치에도 중용 받지 못하는 이강인, 대리인 맨유-빌... "," 리버풀과의 유럽축구연맹 챔피언스리그(UCL) 16강 1, 2차전 종 출전 시간은 20분에 불과했다. 1차전은 벤치에서 대기하다 뛰지 못했고 2차전에서야 20분을 소화했다. 올 시즌 리그 26경기 6골 5도움, 쿠프 드 프랑스 3경기, UCL 11경기를 누비고 있는 이강인이다. 다만, 출전 시간으로만 보면 리그는 1,406분으로...  "
스포츠경향,"바르셀로나, 0-2→4-2 역전승 ‘26분의 기적’···AT마드리드 꺾고 리... "," 바르셀로나는 26분 만에 4골을 몰아치며 극적인 대역전승으로 아틀레티코 원정에서 신바람을 냈다. 바르셀로나는 올해 열린 18경기에서 15승3무 질주를 이어가며 리그 선두에, 유럽 챔피언스리그 8강, 국왕컵 4강에 올라 승승장구하고 있다.  "
스포츠조선,"'67시간만의 경기? 죽으라는거야? 살인일정에 뿔난 안첼로티 ""72시간 휴... "," 레알 마드리드는 13일 아틀레티코 마드리드와 유럽챔피언스리그 16강 2차전에서 대혈투를 치렀다. 아틀레티코 마드리드의 1대0 승리로 마무리되며, 1, 2차전 합계 2대2 동점이 됐다. 결국 경기는 연장으로 이어졌고, 연장에서도 승부가 나지 않으며 승부차기까지 진행됐다. 결국 레알 마드리드가 웃었다....  "
OSEN,"'대충격 연봉 109억' '맨유 이적 가능성' ""이강인 영입경쟁 뜨거워 질 것... "," 그는 리버풀과 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 1차전에서 아예 결장했고, 2차전에서도 연장전에서 투입됐다. 이강인의 입지가 얼마나 좁아졌는지 보여주는 증거다. 프랑스 현지에서도 PSG가 다가오는 여름 이강인을 판매할 것이란 이야기가 끊임없이 나오고 있다. 프랑스 '풋 01'은 이달 초 ""이강인과...  "
스포츠동아,‘서트넘 모드’ 또 손흥민 교체 투입→유로파리그 올인 , 토트넘의 현재 리그 성적으로는 챔피언스리그는 물론 유로파리그 진출권 획득도 사실상 불가능한 상황. 6위 뉴캐슬 유나이티드와의 격차는 승점 13점에 달한다. 또 리그를 버리더라도 강등권까지 떨어지는 것 역시 매우 어렵다. 18위 입스위치와의 격차는 승점 17점에 달한다. 이에 지금부터 아무리 잘해도...  
스포츠조선,손흥민 침묵케한 세세뇽의 '원더골'…토트넘 리그 '제대로 버렸다' ," 유럽축구연맹(UEFA) 챔피언스리그 경기를 치른 뒤 이틀만에 일정이었기 때문에 토트넘은 주전조를 선발에서 제외했다. 손흥민과 제임스 매디슨, 윌손 오도베르, 루카스 베리발, 미키 반더벤 등이 벤치에서 시작했다. 토트넘의 선발 라인업은 마티스 텔, 도미닉 솔란케, 브레넌 존슨, 호드리고 벤탄쿠르, 아치...  "
스포츠조선,"터졌다! 진정한 '탈맨유 효과' 주인공...탈출 후 '근육 괴물' 각성→""EPL... "," 승점 54로 2위 아스널(승점 58)과의 격차도 크지 않기에, 차기 시즌 유럽챔피언스리그(UCL) 진출까지도 충분히 노려볼 수 있다. 반면 엘랑가를 내보낸 맨유는 올 시즌 리그 순위가 크게 추락하며, 사실상 유로파리그 우승 외에는 UCL 진출 가능성이 완전히 사라진 상황이다. 영국 언론도 맨유의 엘랑가 판매가...  "
싱글리스트,"뉴캐슬, 리버풀 꺾고 리그컵 제패...70년만 자국 대회 트로피 ", 주중 UEFA 챔피언스리그(UCL) 16강전에서 파리 생제르맹(PSG·프랑스)에 승부차기 끝에 져 탈락한 리버풀은 한 주 사이 2개 대회에서 쓴맛을 봤다. FA컵에서는 32강에서 일찌감치 탈락의 고배를 마신 터다. 리버풀이 우승을 노릴 수 있는 국내·유럽 대회는 압도적인 선두를 달리는 EPL 하나만 남았다....  
MK스포츠,"뉴캐슬, 리버풀 꺾고 리그컵 우승! 70년만에 자국 대회 트로피 들었다 ", 실제 하우 감독은 부임 이후 뉴캐슬을 UEFA 챔피언스리그(UCL) 챔피언스리그로 이끈데 이어 카라바오컵 우승을 선물하며 팬들의 오랜 숙원을 풀어주고 있는 모습이다. 반면 리버풀과 살라는 최악의 한 주를 경험했다. 앞서 지난 주중 UCL 16강전서 PSG에 승부차기 끝에 패하면서 빅이어 도전이 무산된 리버풀은...  
엑스포츠뉴스,살라 형편 없네! 리버풀 4관왕? 우승컵 2개 일주일 사이 '쨍그랑'→뉴캐... ," 리버풀은 지난 주에 있었던 유럽축구연맹(UEFA) 챔피언스리그에서 PSG에 승부차기로 탈락한 충격에서 벗어나지 못한 듯 경기 내내 소극적인 모습을 보였다. 전반전부터 뉴캐슬의 공격이 이어졌다. 전반 4분 뉴캐슬의 측면 윙어들의 합작품이 나올 뻔 했다. 머피가 측면에서 날카로운 크로스를 올렸고, 이를 박스...  "
스포티비뉴스,"'저 조연이에요' 빅매치에도 중용 받지 못하는 이강인, 대리인 맨유-빌... "," 리버풀과의 유럽축구연맹 챔피언스리그(UCL) 16강 1, 2차전 종 출전 시간은 20분에 불과했다. 1차전은 벤치에서 대기하다 뛰지 못했고 2차전에서야 20분을 소화했다. 올 시즌 리그 26경기 6골 5도움, 쿠프 드 프랑스 3경기, UCL 11경기를 누비고 있는 이강인이다. 다만, 출전 시간으로만 보면 리그는 1,406분으로...  "
일간스포츠,"리버풀, 챔스 이어 카라바오컵도 우승 ‘좌절’…뉴캐슬은 70년 만의 국... ", 리버풀은 지난 12일 파리 생제르맹과 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 2차전에서 승부차기 끝에 패하며 일찍이 여정을 마쳤다. 이날 뉴캐슬은 전반 45분 수비수 댄 번의 헤더골로 앞서갔다. 코너킥 상황에서 올라온 볼을 댄 번이 머리에 맞춘 볼이 골문 구석으로 절묘하게 들어갔다. 기세를 쥔...  
뉴스1,"위기의 이강인, 경기 막판 10분 뛰었다…팀은 마르세유에 3-1 승리 "," 이강인은 지난 12일 리버풀과의 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 2차전에선 연장전에서야 투입돼 약 19분을 뛰었고, 승부차기 키커에서도 제외됐다. 이 밖에 25라운드 스타드 렌전 63분, 리버풀과의 16강 1차전 결장, 24라운드 릴전 14분, 23라운드 올랭피크 리옹전 13분 등 최근 경기에서 대부분...  "
스포츠동아,"‘감격 그 자체’ 뉴캐슬, 리버풀 잡아 ‘카라바오컵 우승’ "," 리버풀은 후반 추가시간 4분 교체로 들어온 페데리코 키에사가 만회 골을 터뜨려 기적을 노렸으나, 시간이 부족했다. 뉴캐슬의 2-1 승리. 무려 70년 만에 트로피를 들어올린 뉴캐슬은 크게 환호했다. 반면 최근 챔피언스리그 16강 탈락에 이어 카라바오컵까지 놓친 리버풀은 고개를 숙였다.  "
연합뉴스,"뉴캐슬, 리버풀 꺾고 리그컵 제패…70년 만에 푼 우승 갈증 ", 주중 UEFA 챔피언스리그(UCL) 16강전에서 파리 생제르맹(PSG·프랑스)에 승부차기 끝에 져 탈락한 리버풀은 한 주 사이 2개 대회에서 쓴맛을 봤다. FA컵에서는 32강에서 일찌감치 탈락의 고배를 마신 터다. 리버풀이 우승을 노릴 수 있는 국내·유럽 대회는 압도적인 선두를 달리는 EPL 하나만 남았다....  
OSEN,"'살라 슈팅 0개' 리버풀, 최악의 결승전...'1892년 창단' 뉴캐슬, 카라바... ", 그러자 리버풀도 챔피언스리그에 이어 카라바오컵에서도 고개를 떨궜다. 리버풀은 17일(이하 한국시간) 영국 런던의 웸블리 스타디움에서 열린 2024-2025시즌 카라바오컵 결승전에서 뉴캐슬 유나이티드에 1-2로 패하며 준우승에 그쳤다. 말 그대로 리버풀로서는 최악의 시나리오다. 리버풀은 지난 12일 안방에서...  
스포티비뉴스,"역대급 초대박…10대 韓 프리미어리거 '또 탄생' HERE WE GO 떴다 ""윤도영... ", 이번 시즌에는 유럽축구연맹(UEFA) 챔피언스리그 진출 가능성을 열어두고 있다. 4위 맨체스터 시티와 고작 1점 차이다. 윤도영은 브라이턴과 4년 계약을 체결하며 향후 자신의 커리어를 프리미어리그에서 펼칠 수 있는 중요한 기회를 잡았다. 윤도영의 빠른 성장과 적응 여부에 따라 향후 프리미어리그 무대에서...  
풋볼리스트,"리버풀 4관왕이라더니, 컵대회 3개 모두 탈락! '살라 손발 묶기' 성공한... ", 그런데 FA컵 4라운드에서 하부리그팀 플리머스아가일에 패배해 탈락하더니 3월 12일 UEFA 챔피언스리그(UCL)는 파리생제르맹에 승부차기 끝에 밀려 16강 탈락했다. 바로 다음 경기 리그컵 결승에서도 패배했다. 남은 트로피는 우승 확률이 매우 높아진 PL 하나뿐이다. PL은 2위 아스널을 승점 12점 차로 따돌린...  
스포츠경향,"포스테코글루, 판정 논란에 ‘침묵’… “우린 타 팀처럼 떠들지 않아” ", 물론 유로파리그에서 우승하면 챔피언스리그 진출이 가능하다. 최근 AZ 알크마르전 승리로 유로파리그 8강에 오른 것이 중요한 돌파구가 될 수 있다. 하지만 포스테코글루 감독은 유로파리그에만 집중해서는 안 된다고 강조했다. 그는 “나는 선수들에게 유로파리그만 생각하도록 내버려 두지 않을 것”...  
스포탈코리아,"정신력·집중력·투지 모두 사라진 리버풀, 불과 일주일 사이 드러난 밑... "," 뉴캐슬은 2년 전 준우승의 아픔을 기억하며 몸을 내던진 반면 주중 파리 생제르맹과 2024/25 유럽축구연맹(UEFA) 챔피언스리그 16강 2차전(0-1 패)을 소화한 리버풀은 체력적으로 크게 고전했다. 아르네 슬롯 감독의 '경험 부족' 역시 치명적이다. 슬롯 감독은 최근 로테이션에 인색한 모습을 보였고, 날이 갈수록...  "
스포츠조선,"간절했던 전북과 포항의 멸망전, 아무도 웃지 못했다 "," 전북은 지난 시드니와의 아시아챔피언스리그(ACL)2 8강 2차전에서 충격적인 2대3 역전패를 당했다. 앞서 홈에서 열린 1차전과 리그 2연패까지, 4연패의 수렁에 빠졌다. 3월 들어 전패였다. 겨우내 공을 들여 거스 포옛 감독을 선임했지만, 지난 시즌 승강 플레이오프까지 내려갔던 부진에서 여전히 탈출하지...  "
스포츠경향,"바르셀로나, 0-2→4-2 역전승 ‘26분의 기적’···AT마드리드 꺾고 리... "," 바르셀로나는 26분 만에 4골을 몰아치며 극적인 대역전승으로 아틀레티코 원정에서 신바람을 냈다. 바르셀로나는 올해 열린 18경기에서 15승3무 질주를 이어가며 리그 선두에, 유럽 챔피언스리그 8강, 국왕컵 4강에 올라 승승장구하고 있다.  "
스포츠조선,"'67시간만의 경기? 죽으라는거야? 살인일정에 뿔난 안첼로티 ""72시간 휴... "," 레알 마드리드는 13일 아틀레티코 마드리드와 유럽챔피언스리그 16강 2차전에서 대혈투를 치렀다. 아틀레티코 마드리드의 1대0 승리로 마무리되며, 1, 2차전 합계 2대2 동점이 됐다. 결국 경기는 연장으로 이어졌고, 연장에서도 승부가 나지 않으며 승부차기까지 진행됐다. 결국 레알 마드리드가 웃었다....  "
OSEN,"'대충격 연봉 109억' '맨유 이적 가능성' ""이강인 영입경쟁 뜨거워 질 것... "," 그는 리버풀과 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 1차전에서 아예 결장했고, 2차전에서도 연장전에서 투입됐다. 이강인의 입지가 얼마나 좁아졌는지 보여주는 증거다. 프랑스 현지에서도 PSG가 다가오는 여름 이강인을 판매할 것이란 이야기가 끊임없이 나오고 있다. 프랑스 '풋 01'은 이달 초 ""이강인과...  "
스포츠동아,‘서트넘 모드’ 또 손흥민 교체 투입→유로파리그 올인 , 토트넘의 현재 리그 성적으로는 챔피언스리그는 물론 유로파리그 진출권 획득도 사실상 불가능한 상황. 6위 뉴캐슬 유나이티드와의 격차는 승점 13점에 달한다. 또 리그를 버리더라도 강등권까지 떨어지는 것 역시 매우 어렵다. 18위 입스위치와의 격차는 승점 17점에 달한다. 이에 지금부터 아무리 잘해도...  
스포츠조선,손흥민 침묵케한 세세뇽의 '원더골'…토트넘 리그 '제대로 버렸다' ," 유럽축구연맹(UEFA) 챔피언스리그 경기를 치른 뒤 이틀만에 일정이었기 때문에 토트넘은 주전조를 선발에서 제외했다. 손흥민과 제임스 매디슨, 윌손 오도베르, 루카스 베리발, 미키 반더벤 등이 벤치에서 시작했다. 토트넘의 선발 라인업은 마티스 텔, 도미닉 솔란케, 브레넌 존슨, 호드리고 벤탄쿠르, 아치...  "
스포츠조선,"터졌다! 진정한 '탈맨유 효과' 주인공...탈출 후 '근육 괴물' 각성→""EPL... "," 승점 54로 2위 아스널(승점 58)과의 격차도 크지 않기에, 차기 시즌 유럽챔피언스리그(UCL) 진출까지도 충분히 노려볼 수 있다. 반면 엘랑가를 내보낸 맨유는 올 시즌 리그 순위가 크게 추락하며, 사실상 유로파리그 우승 외에는 UCL 진출 가능성이 완전히 사라진 상황이다. 영국 언론도 맨유의 엘랑가 판매가...  "
싱글리스트,"뉴캐슬, 리버풀 꺾고 리그컵 제패...70년만 자국 대회 트로피 ", 주중 UEFA 챔피언스리그(UCL) 16강전에서 파리 생제르맹(PSG·프랑스)에 승부차기 끝에 져 탈락한 리버풀은 한 주 사이 2개 대회에서 쓴맛을 봤다. FA컵에서는 32강에서 일찌감치 탈락의 고배를 마신 터다. 리버풀이 우승을 노릴 수 있는 국내·유럽 대회는 압도적인 선두를 달리는 EPL 하나만 남았다....  
MK스포츠,"뉴캐슬, 리버풀 꺾고 리그컵 우승! 70년만에 자국 대회 트로피 들었다 ", 실제 하우 감독은 부임 이후 뉴캐슬을 UEFA 챔피언스리그(UCL) 챔피언스리그로 이끈데 이어 카라바오컵 우승을 선물하며 팬들의 오랜 숙원을 풀어주고 있는 모습이다. 반면 리버풀과 살라는 최악의 한 주를 경험했다. 앞서 지난 주중 UCL 16강전서 PSG에 승부차기 끝에 패하면서 빅이어 도전이 무산된 리버풀은...  
엑스포츠뉴스,살라 형편 없네! 리버풀 4관왕? 우승컵 2개 일주일 사이 '쨍그랑'→뉴캐... ," 리버풀은 지난 주에 있었던 유럽축구연맹(UEFA) 챔피언스리그에서 PSG에 승부차기로 탈락한 충격에서 벗어나지 못한 듯 경기 내내 소극적인 모습을 보였다. 전반전부터 뉴캐슬의 공격이 이어졌다. 전반 4분 뉴캐슬의 측면 윙어들의 합작품이 나올 뻔 했다. 머피가 측면에서 날카로운 크로스를 올렸고, 이를 박스...  "
스포티비뉴스,"'저 조연이에요' 빅매치에도 중용 받지 못하는 이강인, 대리인 맨유-빌... "," 리버풀과의 유럽축구연맹 챔피언스리그(UCL) 16강 1, 2차전 종 출전 시간은 20분에 불과했다. 1차전은 벤치에서 대기하다 뛰지 못했고 2차전에서야 20분을 소화했다. 올 시즌 리그 26경기 6골 5도움, 쿠프 드 프랑스 3경기, UCL 11경기를 누비고 있는 이강인이다. 다만, 출전 시간으로만 보면 리그는 1,406분으로...  "
엑스포츠뉴스,"'Here we go' 기자 독점 공개! '18세 유망주' 윤도영, 영국 도착→메디컬... ", 4위 첼시와의 승점 차가 불과 2점이라 잔여 일정에서 좋은 결과를 얻으면 다음 시즌 유럽축구연맹(UEFA) 챔피언스리그에 나갈 수도 있다. 무엇보다 브라이턴이 과거 수많은 재능을 배출해낸 사관학교 성격의 구단이라는 점에서 윤도영의 이적을 긍정적으로 평가할 만하다. 프리미어리그 최고 이적료를 쓰며...  
스포츠경향,차기 잉글랜드 대표팀 감독 후보 에디 하우…웸블리 9차례 결승전 패배... ," 그러나 그는 철저한 전략과 조직적 운영으로 부임 1년 만인 2022~2023시즌 유럽축구연맹(UEFA) 챔피언스리그 진출을 이뤄냈고, 이번에는 마침내 우승 트로피까지 손에 넣었다. 이날 경기에서도 하우의 전략은 빛을 발했다. 뉴캐슬은 경기 내내 리버풀을 압박하며 흐름을 주도했고, 조엘린톤과 브루누...  "
OSEN,‘2경기 3골 폭발’ 전진우의 부상투혼 “아파도 계속 진통제 먹으면서... , 전북은 13일 호주 시드니에서 홈팀 시드니FC를 상대로 아시아챔피언스리그2 8강 2차전에서 2-3으로 패했다. 전북은 합산 스코어 2-5로 탈락했다. 당시 전북은 전진우가 전반에만 두 골을 터트리는 맹활약을 펼쳤다. 전진우는 전반 35분 김진규가 박스 안에서 잡아낸 공을 강력한 슈팅으로 연결하며 선제골을...  
스포츠경향,"뉴캐슬, ‘거함’ 리버풀 꺾고 70년 만에 국내 대회 우승 "," 주중 UEFA 챔피언스리그 16강전에서 파리 생제르맹(PSG)에 승부차기 끝에 패한 데 이어, 이날 뉴캐슬에도 완패를 당하며 더블 우승(리그·컵대회) 도전이 좌절됐다. BBC는 “리버풀은 경기 내내 무기력했다”며 “리버풀은 여전히 리그 선두를 유지하며 프리미어리그 우승 가능성을 남겨두고 있지만, 이번 패배로...  "
인터풋볼,맨체스터 유나이티드 결단! '27골 19도움' 발롱도르 유력 후보 품는다..... , 바르셀로나도 현재 라리가 우승 경쟁을 펼치고 있고 유럽축구연맹(UEFA) 챔피언스리그(UCL) 8강에도 올라가 팀 성적도 좋다. 발롱도르 유력 후보다. 축구 매체 '스코어90'은 13일 공식 SNS를 통해 올해 발롱도르 수상 후보로 거론된 선수들의 수상 확률을 밝혔는데 하피냐가 1위였다. 28%를 차지했다. 개인 기록도...  
더팩트,"'이강인 교체 10분' PSG, 르 클라시크 3-1 勝...26경기 '무패 1위' ", PSG는 지난 12일 리버풀과 유럽축구연맹(UEFA) 챔피언스리그(UCL) 16강 2차전에서 승부차기까지 가는 접전 끝에 8강 진출에 성공한 뒤 일주일을 쉬면서 '르 클라시크'에 나섰다. 하지만 이강인은 선발 명단에서 제외됐다. 대신 워렌 자이르-에메리와 데지레 두에가 선발로 나섰다. 두 명 모두 이강인과 포지션...  
스포츠조선,"동아시아 축구 허브 탄생…한국 축구 염원 담은 천안NFC, 세계가 주목하... "," 독일 분데스리가를 제패한 차범근부터 한-일월드컵 4강 신화, 유럽챔피언스리그 정상에 오른 박지성, 잉글랜드 프리미어리그 득점왕 손흥민까지 '아시아 최초' 기록을 써내려왔다. 올해 세상에 공개될 천안NFC, 한국 축구의 위상을 아시아를 넘어 세계로 끌어 올릴 미래를 위한 환상적인 공간이다.  "
스포츠조선,오나나 결국 맨유 떠나나 ," 후벤 아모림 감독은 올여름 새 골키퍼 영입을 최우선 과제로 설정하고 있으며, 유럽축구연맹(UEFA) 챔피언스리그에서 인상적인 활약을 펼친 선수에게 주목하고 있다. 그 주인공은 프랑스 리그1 릴에서 뛰고 있는 골키퍼 루카스 셰발리에다. 맨유 스카우트팀에서 해당 선수에 관심을 갖고 있는 것으로 알려졌다....  "
인터풋볼,"日국대 초대박 계약 터졌다! ""클럽 내 최고 대우 제안""...계약 연장 결심 "," 4위까지는 유럽축구연맹(UEFA) 챔피언스리그(UCL), 5위는 UEFA 유로파리그(UEL)에 진출하고 6위는 UEFA 컨퍼런스리그(UECL) 예선에 진출한다. 4위 아인트라흐트 프랑크푸르트, 5위 라이프치히, 6위 프라이부르크가 모두 승점 42점이다. 2점 차로 뒤진 묀헨글라트바흐가 충분히 역전할 수 있는 격차다. A매치 휴식기가...  "
인터풋볼,"[오피셜] 뉴캐슬, 1892년 창단 후 132년 만에 EFL컵 첫 우승...사우디 자... ", 2022-23시즌 프리미어리그 4위에 올라 유럽축구연맹(UEFA) 챔피언스리그(UCL)에 나가는 등 돌풍을 일으켰다. 지난 시즌은 리그 7위에 머물렀다. 아쉬움이 있었지만 경쟁력을 보였기에 하우 체제가 이어졌다. 뉴캐슬에 필요한 건 트로피였다. 난적 리버풀을 상대로 EFL컵 결승에 올라 승리를 하면서 최종...  
스포츠경향,"바르셀로나, 0-2→4-2 역전승 ‘26분의 기적’···AT마드리드 꺾고 리... "," 바르셀로나는 26분 만에 4골을 몰아치며 극적인 대역전승으로 아틀레티코 원정에서 신바람을 냈다. 바르셀로나는 올해 열린 18경기에서 15승3무 질주를 이어가며 리그 선두에, 유럽 챔피언스리그 8강, 국왕컵 4강에 올라 승승장구하고 있다.  "
스포츠조선,"'67시간만의 경기? 죽으라는거야? 살인일정에 뿔난 안첼로티 ""72시간 휴... "," 레알 마드리드는 13일 아틀레티코 마드리드와 유럽챔피언스리그 16강 2차전에서 대혈투를 치렀다. 아틀레티코 마드리드의 1대0 승리로 마무리되며, 1, 2차전 합계 2대2 동점이 됐다. 결국 경기는 연장으로 이어졌고, 연장에서도 승부가 나지 않으며 승부차기까지 진행됐다. 결국 레알 마드리드가 웃었다....  "
